0.0, 0.0, 0.0, 0.0033333333333333335
0.000175117841682478, 0.0008144227175201634, 7.130997425465473e-08, 0.006666666666666667
0.0007003339520429615, 0.0016155525588071968, 7.094410557070534e-07, 0.01
0.0015754422090510246, 0.002403525165455318, 2.4680051067367044e-06, 0.013333333333333334
0.002800236490676242, 0.0031784761790587396, 5.886406770129251e-06, 0.016666666666666666
0.004374510674888189, 0.00394054124121168, 1.1490049440972677e-05, 0.02
0.006298058639656438, 0.004689855993508353, 1.97905409589663e-05, 0.023333333333333334
0.008570674262950564, 0.005426556077542975, 3.1285899021142575e-05, 0.02666666666666667
0.01119215142274014, 0.006150777134909763, 4.646075631500163e-05, 0.030000000000000002
0.014162283996994743, 0.006862654807202927, 6.578656537205875e-05, 0.03333333333333333
0.017480865863683952, 0.00756232473601669, 8.972180314180446e-05, 0.03666666666666667
0.021147690900777324, 0.008249922562945261, 0.00011871217528607733, 0.04
0.025162552986244452, 0.008925583929582863, 0.00015319082019385016, 0.043333333333333335
0.029525245998054908, 0.009589444477523709, 0.00019357851271642812, 0.04666666666666667
0.03423556381417826, 0.010241639848362008, 0.00024028386762306016, 0.05
0.03929330031258407, 0.010882305683691982, 0.00029370354277696305, 0.05333333333333334
0.044698249371241935, 0.011511577625107842, 0.00035422244203175886, 0.05666666666666667
0.05045020486812142, 0.012129591314203814, 0.000422213917848324, 0.060000000000000005
0.056548960681192084, 0.012736482392574099, 0.0004980399736320516, 0.06333333333333334
0.06299431068842354, 0.013332386501812928, 0.0005820514657905282, 0.06666666666666667
0.06978604876778535, 0.013917439283514504, 0.0006745883055116201, 0.06999999999999999
0.07692396879724706, 0.014491776379273045, 0.0007759796602619742, 0.07333333333333332
0.08440786465477826, 0.015055533430682772, 0.0008865441550059339, 0.07666666666666665
0.09223753021834853, 0.015608846079337898, 0.0010065900731448633, 0.07999999999999997
0.10041275936592742, 0.016151849966832638, 0.0011364155571768869, 0.0833333333333333
0.10893334597548454, 0.016684680734761204, 0.0012763088090770429, 0.08666666666666663
0.11779908392498949, 0.017207474024717825, 0.0014265482903978468, 0.08999999999999996
0.12700976709241177, 0.0177203654782967, 0.0015874029220902682, 0.09333333333333328
0.13656518935572098, 0.018223490737092052, 0.0017591322840451236, 0.09666666666666661
0.14646514459288668, 0.01871698544269809, 0.0019419868143548775, 0.09999999999999994
0.15670942668187848, 0.019200985236709045, 0.002136208008295861, 0.10333333333333326
0.16729782950066596, 0.01967562576071912, 0.002342028617030897, 0.10666666666666659
0.1782301469272187, 0.02014104265632253, 0.0025596728460323456, 0.10999999999999992
0.18950617283950622, 0.020597371565113504, 0.0027893565532255533, 0.11333333333333324
0.20112570111549816, 0.021044748128686244, 0.003031287446852727, 0.11666666666666657
0.21308852563316397, 0.021483307988634966, 0.0032856652830572054, 0.1199999999999999
0.22539444027047334, 0.021913186786553886, 0.0035526820631881636, 0.12333333333333323
0.2380432389053959, 0.022334520164037232, 0.0038325222308257085, 0.12666666666666657
0.2510347154159011, 0.022747443762679207, 0.004125362868526399, 0.1299999999999999
0.2643686636799585, 0.023152093224074025, 0.004431373894289176, 0.13333333333333322
0.2780448775755378, 0.023548604189815917, 0.00475071825774172, 0.13666666666666655
0.2920631509806085, 0.02393711230149909, 0.005083552136047183, 0.13999999999999987
0.3064232777731401, 0.024317753200717745, 0.00543002512953138, 0.1433333333333332
0.32112505183110235, 0.024690662529066116, 0.005790280457030362, 0.14666666666666653
0.3361682670324646, 0.025055975928138418, 0.006164455150958408, 0.14999999999999986
0.35155271725519666, 0.025413829039528855, 0.006552680252096444, 0.15333333333333318
0.367278196377268, 0.025764357504831647, 0.006955081004100851, 0.1566666666666665
0.3833444982766482, 0.026107696965641025, 0.0073717770477327044, 0.15999999999999984
0.39975141683130677, 0.026443983063551182, 0.007802882614807422, 0.16333333333333316
0.41649874591921326, 0.02677335144015634, 0.008248506721864817, 0.1666666666666665
0.4335862794183374, 0.027095937737050723, 0.008708753363559581, 0.16999999999999982
0.4510138112066489, 0.027411877595828547, 0.009183721705772165, 0.17333333333333314
0.4687811351621168, 0.027721306658084012, 0.009673506278440047, 0.17666666666666647
0.486888045162711, 0.028024360565411348, 0.0101781971681095, 0.1799999999999998
0.5053343350864014, 0.02832117495940476, 0.010697880210207676, 0.18333333333333313
0.5241197988111569, 0.028611885481658484, 0.01123263718103513, 0.18666666666666645
0.5432442302149477, 0.02889662777376671, 0.01178254598947882, 0.18999999999999978
0.5627074231757428, 0.029175537477323668, 0.012347680868445397, 0.1933333333333331
0.5825091715715122, 0.02944875023392357, 0.012928112566015051, 0.19666666666666643
0.6026492692802254, 0.029716401685160633, 0.013523908536315661, 0.19999999999999976
